epoch,split,term,raw_value,weight,weighted_contribution,share_of_recon_total,share_of_total
18,val,cloud_l1,0.0376881456891582,100.0,3.76881456891582,0.8251618611075042,0.6519470086305119
18,val,cloud_kl,0.3564952920106324,2.24,0.7985494541038166,0.1748381465008619,0.13813678500937143
18,val,cloud_adv,0.0,0.45,0.0,,0.0
18,val,feature_matching,0.0,5.625,0.0,0.0,0.0
18,val,perceptual,0.1444638507779349,8.4,1.213496346534653,0.2656885568243134,0.20991622130533982
19,train,final_l1,0.0,0.0,0.0,0.0,0.0
19,train,grad,0.0,0.0,0.0,0.0,0.0
19,train,shadow_removal,0.0,0.0,0.0,0.0,0.0
19,train,shadow_mask,0.0,0.0,0.0,0.0,0.0
19,train,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
19,train,cloud_l1,0.043520198229256,100.0,4.3520198229256,0.8256735116244275,0.5606225494735522
19,train,cloud_kl,0.3828552863831184,2.4,0.9188526873194841,0.17432648652197796,0.11836562265688012
19,train,cloud_adv,0.5292127280515997,0.5,0.26460636402579985,,0.03408630944776989
19,train,feature_matching,0.1612512951557288,6.25,1.007820594723305,0.19120564781187485,0.12982637354944554
19,train,perceptual,0.1355038432672118,9.0,1.219534589404906,0.23137243118173575,0.15709914442065911
19,val,final_l1,0.0,0.0,0.0,0.0,0.0
19,val,grad,0.0,0.0,0.0,0.0,0.0
19,val,shadow_removal,0.0,0.0,0.0,0.0,0.0
19,val,shadow_mask,0.0,0.0,0.0,0.0,0.0
19,val,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
19,val,cloud_l1,0.039911031151529,100.0,3.9911031151528995,0.823961958500487,0.6500602968189098
19,val,cloud_kl,0.3552884164858948,2.4,0.8526921995661475,0.17603803121125194,0.13888424537081986
19,val,cloud_adv,0.0,0.5,0.0,,0.0
19,val,feature_matching,0.0,6.25,0.0,0.0,0.0
19,val,perceptual,0.1439770828001201,9.0,1.2957937452010808,0.2675162032408828,0.21105545066560652
20,train,final_l1,0.0,0.0,0.0,0.0,0.0
20,train,grad,0.0,0.0,0.0,0.0,0.0
20,train,shadow_removal,0.0,0.0,0.0,0.0,0.0
20,train,shadow_mask,0.0,0.0,0.0,0.0,0.0
20,train,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
20,train,cloud_l1,0.0428334617024623,100.0,4.28334617024623,0.8144337080882463,0.5396942534023969
20,train,cloud_kl,0.3812295627247667,2.56,0.9759476805754028,0.18556629718897005,0.1229677298759312
20,train,cloud_adv,0.5342477796548003,0.55,0.2938362788101402,,0.037022865958522555
20,train,feature_matching,0.1583664213885362,6.875000000000001,1.0887691470461867,0.20701812518457474,0.1371830406854269
20,train,perceptual,0.1348663475991024,9.6,1.2947169369513831,0.24617695464603437,0.1631321081422767
20,val,final_l1,0.0,0.0,0.0,0.0,0.0
20,val,grad,0.0,0.0,0.0,0.0,0.0
20,val,shadow_removal,0.0,0.0,0.0,0.0,0.0
20,val,shadow_mask,0.0,0.0,0.0,0.0,0.0
20,val,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
20,val,cloud_l1,0.0389919149774042,100.0,3.89919149774042,0.8098930280831614,0.6299797649984296
20,val,cloud_kl,0.3575238453393632,2.56,0.9152610440687698,0.19010698471644025,0.1478757680377581
20,val,cloud_adv,0.0,0.55,0.0,,0.0
20,val,feature_matching,0.0,6.875000000000001,0.0,0.0,0.0
20,val,perceptual,0.1432228198444301,9.6,1.374939070506529,0.2855857599934971,0.22214446072392582
21,train,final_l1,0.0,0.0,0.0,0.0,0.0
21,train,grad,0.0,0.0,0.0,0.0,0.0
21,train,shadow_removal,0.0,0.0,0.0,0.0,0.0
21,train,shadow_mask,0.0,0.0,0.0,0.0,0.0
21,train,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
21,train,cloud_l1,0.0431435701781912,100.0,4.31435701781912,0.8061723237820163,0.5286358058212984
21,train,cloud_kl,0.381359947748505,2.72,1.0372990578759338,0.19382767547768978,0.12709968625060777
21,train,cloud_adv,0.5318691450703764,0.6,0.3191214870422258,,0.03910178127602764
21,train,feature_matching,0.1495219461266692,7.5,1.121414595950019,0.2095453405933223,0.13740631712705845
21,train,perceptual,0.1342265594762035,10.2,1.3691109066572755,0.255829389310283,0.16775641061002272
21,val,final_l1,0.0,0.0,0.0,0.0,0.0
21,val,grad,0.0,0.0,0.0,0.0,0.0
21,val,shadow_removal,0.0,0.0,0.0,0.0,0.0
21,val,shadow_mask,0.0,0.0,0.0,0.0,0.0
21,val,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
21,val,cloud_l1,0.0370700438718565,100.0,3.70700438718565,0.7917482296465016,0.6028414743117063
21,val,cloud_kl,0.358472463759509,2.72,0.9750451014258645,0.20825177211767887,0.15856404931590332
21,val,cloud_adv,0.0,0.6,0.0,,0.0
21,val,feature_matching,0.0,7.5,0.0,0.0,0.0
21,val,perceptual,0.1438401752066883,10.2,1.4671697871082205,0.3133605899009131,0.23859448361683766
22,train,final_l1,0.0,0.0,0.0,0.0,0.0
22,train,grad,0.0,0.0,0.0,0.0,0.0
22,train,shadow_removal,0.0,0.0,0.0,0.0,0.0
22,train,shadow_mask,0.0,0.0,0.0,0.0,0.0
22,train,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
22,train,cloud_l1,0.0420873468679116,100.0,4.208734686791161,0.793147667734392,0.5084996557645081
22,train,cloud_kl,0.3811232310460613,2.88,1.0976349054126564,0.206852327371499,0.13261633557210248
22,train,cloud_adv,0.5319725656910409,0.65,0.3457821676991766,,0.041777428688096696
22,train,feature_matching,0.1453078909740079,8.125,1.1806266141638142,0.22249234394081593,0.14264340034853468
22,train,perceptual,0.1337029231820449,10.8,1.443991570366085,0.2721241968182094,0.17446317506362702
22,val,final_l1,0.0,0.0,0.0,0.0,0.0
22,val,grad,0.0,0.0,0.0,0.0,0.0
22,val,shadow_removal,0.0,0.0,0.0,0.0,0.0
22,val,shadow_mask,0.0,0.0,0.0,0.0,0.0
22,val,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
22,val,cloud_l1,0.0365602556108073,100.0,3.65602556108073,0.7798883943805734,0.5869341776550424
22,val,cloud_kl,0.3582838140428066,2.88,1.031857384443283,0.22011158985040818,0.16565320873097913
22,val,cloud_adv,0.0,0.65,0.0,,0.0
22,val,feature_matching,0.0,8.125,0.0,0.0,0.0
22,val,perceptual,0.1426979954862459,10.8,1.5411383512514558,0.3287493192253647,0.24741259483345487
23,train,final_l1,0.0,0.0,0.0,0.0,0.0
23,train,grad,0.0,0.0,0.0,0.0,0.0
23,train,shadow_removal,0.0,0.0,0.0,0.0,0.0
23,train,shadow_mask,0.0,0.0,0.0,0.0,0.0
23,train,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
23,train,cloud_l1,0.0425512949375019,100.0,4.25512949375019,0.7856187270946954,0.4977907187280909
23,train,cloud_kl,0.3819567727933236,3.04,1.1611485892917037,0.21438127277371738,0.1358381670082165
23,train,cloud_adv,0.5302920077645451,0.7,0.3712044054351816,,0.04342573076753956
23,train,feature_matching,0.1432875731464372,8.75,1.2537662650313255,0.23148114731993316,0.14667314146459157
23,train,perceptual,0.1321737102662933,11.4,1.5067802970357436,0.27819478131212044,0.17627224932364974
23,val,final_l1,0.0,0.0,0.0,0.0,0.0
23,val,grad,0.0,0.0,0.0,0.0,0.0
23,val,shadow_removal,0.0,0.0,0.0,0.0,0.0
23,val,shadow_mask,0.0,0.0,0.0,0.0,0.0
23,val,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
23,val,cloud_l1,0.0373862603763965,100.0,3.73862603763965,0.7747698072294926,0.5823629016103594
23,val,cloud_kl,0.3575134419582106,3.04,1.0868408635529603,0.2252301989732261,0.16929636516601412
23,val,cloud_adv,0.0,0.7,0.0,,0.0
23,val,feature_matching,0.0,8.75,0.0,0.0,0.0
23,val,perceptual,0.1398496727713129,11.4,1.5942862695929672,0.330390055952482,0.24834074566705983
24,train,final_l1,0.0,0.0,0.0,0.0,0.0
24,train,grad,0.0,0.0,0.0,0.0,0.0
24,train,shadow_removal,0.0,0.0,0.0,0.0,0.0
24,train,shadow_mask,0.0,0.0,0.0,0.0,0.0
24,train,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
24,train,cloud_l1,0.041779033643185,100.0,4.1779033643184995,0.7733039957089449,0.484645038476147
24,train,cloud_kl,0.3827383858165974,3.2,1.2247628346131119,0.22669600304568716,0.14207490680006443
24,train,cloud_adv,0.5268153008244453,0.75,0.39511147561833393,,0.04583371121956296
24,train,feature_matching,0.1334325289382209,9.375,1.2509299587958211,0.2315393754078916,0.14511034486563776
24,train,perceptual,0.1309862758178229,12.0,1.5718353098138749,0.2909369651908525,0.1823359991303135
24,val,final_l1,0.0,0.0,0.0,0.0,0.0
24,val,grad,0.0,0.0,0.0,0.0,0.0
24,val,shadow_removal,0.0,0.0,0.0,0.0,0.0
24,val,shadow_mask,0.0,0.0,0.0,0.0,0.0
24,val,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
24,val,cloud_l1,0.0365508172068406,100.0,3.65508172068406,0.7624712360047287,0.5621498840981752
24,val,cloud_kl,0.3558277657086199,3.2,1.1386488502675838,0.23752875108806154,0.17512366839410845
24,val,cloud_adv,0.0,0.75,0.0,,0.0
24,val,feature_matching,0.0,9.375,0.0,0.0,0.0
24,val,perceptual,0.1423532856120304,12.0,1.7082394273443646,0.3563486474703235,0.2627264366373311
25,train,final_l1,0.0,0.0,0.0,0.0,0.0
25,train,grad,0.0,0.0,0.0,0.0,0.0
25,train,shadow_removal,0.0,0.0,0.0,0.0,0.0
25,train,shadow_mask,0.0,0.0,0.0,0.0,0.0
25,train,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
25,train,cloud_l1,0.0424122217877423,100.0,4.241222178774231,0.7677102794118404,0.4747186528033611
25,train,cloud_kl,0.3819305494382111,3.36,1.2832866461123893,0.2322897287916097,0.1436378671345824
25,train,cloud_adv,0.5238044910383516,0.8,0.41904359283068127,,0.04690341639021466
25,train,feature_matching,0.1330934490137007,10.0,1.330934490137007,0.2409145397794847,0.14897107519841662
25,train,perceptual,0.1317217204640035,12.6,1.659693677846444,0.30042375604237004,0.18576898676909903
25,val,final_l1,0.0,0.0,0.0,0.0,0.0
25,val,grad,0.0,0.0,0.0,0.0,0.0
25,val,shadow_removal,0.0,0.0,0.0,0.0,0.0
25,val,shadow_mask,0.0,0.0,0.0,0.0,0.0
25,val,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
25,val,cloud_l1,0.0356249885040928,100.0,3.56249885040928,0.7487068383547794,0.5413487968911211
25,val,cloud_kl,0.3558642325753515,3.36,1.195703821453181,0.2512931695868728,0.18169629026194092
25,val,cloud_adv,0.0,0.8,0.0,,0.0
25,val,feature_matching,0.0,10.0,0.0,0.0,0.0
25,val,perceptual,0.1446492128412831,12.6,1.822580081800167,0.38303961011418364,0.2769549060786053
26,train,final_l1,0.0,0.0,0.0,0.0,0.0
26,train,grad,0.0,0.0,0.0,0.0,0.0
26,train,shadow_removal,0.0,0.0,0.0,0.0,0.0
26,train,shadow_mask,0.0,0.0,0.0,0.0,0.0
26,train,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
26,train,cloud_l1,0.0415913241855595,100.0,4.1591324185559495,0.755500374179119,0.4603740555961149
26,train,cloud_kl,0.382387430797294,3.52,1.3460037564064748,0.24449963099868344,0.1489890548855383
26,train,cloud_adv,0.5245626598414296,0.85,0.44587826086521515,,0.04935423126728232
26,train,feature_matching,0.1275949273030601,10.625,1.3556961025950136,0.24626023163247066,0.15006189995850386
26,train,perceptual,0.1308738920006001,13.2,1.7275353744079212,0.3138042962878297,0.19122076107835487
26,val,final_l1,0.0,0.0,0.0,0.0,0.0
26,val,grad,0.0,0.0,0.0,0.0,0.0
26,val,shadow_removal,0.0,0.0,0.0,0.0,0.0
26,val,shadow_mask,0.0,0.0,0.0,0.0,0.0
26,val,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
26,val,cloud_l1,0.0384376900778575,100.0,3.8437690077857503,0.7513985956632535,0.5481724252873129
26,val,cloud_kl,0.3612832288173112,3.52,1.2717169654369354,0.24860139617518617,0.18136370104721025
26,val,cloud_adv,0.0,0.85,0.0,,0.0
26,val,feature_matching,0.0,10.625,0.0,0.0,0.0
26,val,perceptual,0.1436730896292085,13.2,1.896484783105552,0.3707340373044788,0.2704638756828753
27,train,final_l1,0.0,0.0,0.0,0.0,0.0
27,train,grad,0.0,0.0,0.0,0.0,0.0
27,train,shadow_removal,0.0,0.0,0.0,0.0,0.0
27,train,shadow_mask,0.0,0.0,0.0,0.0,0.0
27,train,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
27,train,cloud_l1,0.0416869670579876,100.0,4.16869670579876,0.7479679078218041,0.4527064453963374
27,train,cloud_kl,0.3817028113005722,3.68,1.4046663455861057,0.25203209104520974,0.15254204207122926
27,train,cloud_adv,0.5215343488465756,0.9,0.469380913961918,,0.05097318900677104
27,train,feature_matching,0.1223242134283031,11.25,1.3761474010684098,0.24691508283626162,0.14944498058889538
27,train,perceptual,0.129673685696238,13.8,1.7894968626080845,0.3210802605324547,0.19433334226313745
27,val,final_l1,0.0,0.0,0.0,0.0,0.0
27,val,grad,0.0,0.0,0.0,0.0,0.0
27,val,shadow_removal,0.0,0.0,0.0,0.0,0.0
27,val,shadow_mask,0.0,0.0,0.0,0.0,0.0
27,val,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
27,val,cloud_l1,0.0358207865872166,100.0,3.5820786587216604,0.7309777020548296,0.5256880027527273
27,val,cloud_kl,0.3582378249954093,3.68,1.3183151959831063,0.2690222924606562,0.19346936469068188
27,val,cloud_adv,0.0,0.9,0.0,,0.0
27,val,feature_matching,0.0,11.25,0.0,0.0,0.0
27,val,perceptual,0.1386727064593949,13.8,1.9136833491396497,0.39051623101819427,0.2808426261832522
28,train,final_l1,0.0,0.0,0.0,0.0,0.0
28,train,grad,0.0,0.0,0.0,0.0,0.0
28,train,shadow_removal,0.0,0.0,0.0,0.0,0.0
28,train,shadow_mask,0.0,0.0,0.0,0.0,0.0
28,train,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
28,train,cloud_l1,0.0418257468724651,100.0,4.182574687246509,0.7398808238298189,0.44155038023182497
28,train,cloud_kl,0.3829332548179393,3.84,1.4704636985008868,0.26011917873842305,0.15523543600308104
28,train,cloud_adv,0.5249105313684598,0.95,0.4986650048000368,,0.05264358414188049
28,train,feature_matching,0.1226952148897613,11.875,1.4570056768159154,0.2577385082385613,0.15381468561928352
28,train,perceptual,0.129428155970865,14.4,1.8637654459804558,0.3296926933073789,0.19675592257681182
28,val,final_l1,0.0,0.0,0.0,0.0,0.0
28,val,grad,0.0,0.0,0.0,0.0,0.0
28,val,shadow_removal,0.0,0.0,0.0,0.0,0.0
28,val,shadow_mask,0.0,0.0,0.0,0.0,0.0
28,val,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
28,val,cloud_l1,0.0359448988244614,100.0,3.59448988244614,0.7239905514856905,0.5145514299574706
28,val,cloud_kl,0.3568593554876067,3.84,1.3703399250724098,0.2760094451568955,0.19616423777328212
28,val,cloud_adv,0.0,0.95,0.0,,0.0
28,val,feature_matching,0.0,11.875,0.0,0.0,0.0
28,val,perceptual,0.1403365846384655,14.4,2.020846818793903,0.40703244428415053,0.2892843363987377
29,train,final_l1,0.0,0.0,0.0,0.0,0.0
29,train,grad,0.0,0.0,0.0,0.0,0.0
29,train,shadow_removal,0.0,0.0,0.0,0.0,0.0
29,train,shadow_mask,0.0,0.0,0.0,0.0,0.0
29,train,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
29,train,cloud_l1,0.0416086573803096,100.0,4.160865738030959,0.7315554410317309,0.4314939262878362
29,train,cloud_kl,0.3817078280704101,4.0,1.5268313122816404,0.2684445556192904,0.15833686525712942
29,train,cloud_adv,0.5224302534116517,1.0,0.5224302534116517,,0.0541775427156226
29,train,feature_matching,0.120488470163914,12.5,1.5061058770489248,0.2648006493106435,0.1561875771075866
29,train,perceptual,0.1284464556575733,15.0,1.9266968348635993,0.3387481455794556,0.19980408751065917
29,val,final_l1,0.0,0.0,0.0,0.0,0.0
29,val,grad,0.0,0.0,0.0,0.0,0.0
29,val,shadow_removal,0.0,0.0,0.0,0.0,0.0
29,val,shadow_mask,0.0,0.0,0.0,0.0,0.0
29,val,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
29,val,cloud_l1,0.0363421949600292,100.0,3.6342194960029204,0.717345446852149,0.5063347318302194
29,val,cloud_kl,0.3579965105110949,4.0,1.4319860420443795,0.2826545475159545,0.19951031284175783
29,val,cloud_adv,0.0,1.0,0.0,,0.0
29,val,feature_matching,0.0,12.5,0.0,0.0,0.0
29,val,perceptual,0.1407532201741229,15.0,2.1112983026118433,0.41674153858649027,0.29415495157689997
30,train,final_l1,0.0,0.0,0.0,0.0,0.0
30,train,grad,0.0,0.0,0.0,0.0,0.0
30,train,shadow_removal,0.0,0.0,0.0,0.0,0.0
30,train,shadow_mask,0.0,0.0,0.0,0.0,0.0
30,train,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
30,train,cloud_l1,0.041279004103524,100.0,4.1279004103524,0.7305545533699979,0.42749778195244426
30,train,cloud_kl,0.3806163261242963,4.0,1.5224653044971852,0.26944544441015383,0.1576710860416654
30,train,cloud_adv,0.5225661244778823,1.05,0.5486944307017765,,0.05682444554776544
30,train,feature_matching,0.1171466268097771,13.125,1.5375494768783244,0.27211503662929326,0.15923324830201288
30,train,perceptual,0.1279565242406789,15.0,1.9193478636101837,0.339685598456987,0.19877343756422364
30,val,final_l1,0.0,0.0,0.0,0.0,0.0
30,val,grad,0.0,0.0,0.0,0.0,0.0
30,val,shadow_removal,0.0,0.0,0.0,0.0,0.0
30,val,shadow_mask,0.0,0.0,0.0,0.0,0.0
30,val,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
30,val,cloud_l1,0.0380373876118524,100.0,3.8037387611852402,0.7291400238918855,0.513403712858886
30,val,cloud_kl,0.3532519767230207,4.0,1.4130079068920829,0.27085998373602355,0.190718540689506
30,val,cloud_adv,0.0,1.05,0.0,,0.0
30,val,feature_matching,0.0,13.125,0.0,0.0,0.0
30,val,perceptual,0.1461412221701307,15.0,2.1921183325519604,0.420207935855387,0.2958777564964846
31,train,final_l1,0.0,0.0,0.0,0.0,0.0
31,train,grad,0.0,0.0,0.0,0.0,0.0
31,train,shadow_removal,0.0,0.0,0.0,0.0,0.0
31,train,shadow_mask,0.0,0.0,0.0,0.0,0.0
31,train,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
31,train,cloud_l1,0.0414722533412391,100.0,4.14722533412391,0.7320901576142387,0.42824676297718967
31,train,cloud_kl,0.3794213244492125,4.0,1.51768529779685,0.26790983835162696,0.15671774828624596
31,train,cloud_adv,0.5140590870052303,1.1,0.5654649957057534,,0.05839049834003165
31,train,feature_matching,0.1118680312033366,13.750000000000002,1.5381854290458785,0.27152862997930305,0.15883461297063345
31,train,perceptual,0.1277089538309005,15.0,1.9156343074635076,0.33815790295813747,0.1978103732317688
31,val,final_l1,0.0,0.0,0.0,0.0,0.0
31,val,grad,0.0,0.0,0.0,0.0,0.0
31,val,shadow_removal,0.0,0.0,0.0,0.0,0.0
31,val,shadow_mask,0.0,0.0,0.0,0.0,0.0
31,val,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
31,val,cloud_l1,0.0345329503655772,100.0,3.45329503655772,0.708270904696015,0.49876229447351844
31,val,cloud_kl,0.3555936881087043,4.0,1.4223747524348171,0.29172909990569224,0.2054347768190569
31,val,cloud_adv,0.0,1.1,0.0,,0.0
31,val,feature_matching,0.0,13.750000000000002,0.0,0.0,0.0
31,val,perceptual,0.1365372901359065,15.0,2.0480593520385977,0.4200570280799018,0.2958029275885315
32,train,final_l1,0.0,0.0,0.0,0.0,0.0
32,train,grad,0.0,0.0,0.0,0.0,0.0
32,train,shadow_removal,0.0,0.0,0.0,0.0,0.0
32,train,shadow_mask,0.0,0.0,0.0,0.0,0.0
32,train,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
32,train,cloud_l1,0.0405751550199879,100.0,4.0575155019987905,0.7269128665922991,0.4181802197809916
32,train,cloud_kl,0.3810825620404806,4.0,1.5243302481619223,0.2730871317137026,0.1571022360558208
32,train,cloud_adv,0.5149609951889114,1.15,0.592205144467248,,0.06103451172195214
32,train,feature_matching,0.1122632196361045,14.374999999999998,1.613783782269002,0.2891129299817701,0.1663215966558376
32,train,perceptual,0.1276637909062412,15.0,1.9149568635936178,0.34306875289317135,0.19736143501958608
32,val,final_l1,0.0,0.0,0.0,0.0,0.0
32,val,grad,0.0,0.0,0.0,0.0,0.0
32,val,shadow_removal,0.0,0.0,0.0,0.0,0.0
32,val,shadow_mask,0.0,0.0,0.0,0.0,0.0
32,val,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
32,val,cloud_l1,0.0355321092700416,100.0,3.55321092700416,0.7153478092030505,0.5028417670011459
32,val,cloud_kl,0.3534746667878194,4.0,1.4138986671512777,0.2846522018422791,0.20009149998600154
32,val,cloud_adv,0.0,1.15,0.0,,0.0
32,val,feature_matching,0.0,14.374999999999998,0.0,0.0,0.0
32,val,perceptual,0.1399433978579261,15.0,2.0991509678688915,0.4226101621604398,0.29706673866820604
33,train,final_l1,0.0,0.0,0.0,0.0,0.0
33,train,grad,0.0,0.0,0.0,0.0,0.0
33,train,shadow_removal,0.0,0.0,0.0,0.0,0.0
33,train,shadow_mask,0.0,0.0,0.0,0.0,0.0
33,train,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
33,train,cloud_l1,0.0405328630409929,100.0,4.05328630409929,0.7269324362694781,0.4140026970841466
33,train,cloud_kl,0.3806478247183179,4.0,1.5225912988732715,0.27306756031846885,0.15551748803258164
33,train,cloud_adv,0.5182540187959642,1.2,0.621904822555157,,0.06352136378994007
33,train,feature_matching,0.1127456764118113,15.0,1.6911851461771694,0.3033038493357829,0.1727376650097214
33,train,perceptual,0.1267676837058789,15.0,1.9015152555881836,0.3410252850755537,0.194220784148406
33,val,final_l1,0.0,0.0,0.0,0.0,0.0
33,val,grad,0.0,0.0,0.0,0.0,0.0
33,val,shadow_removal,0.0,0.0,0.0,0.0,0.0
33,val,shadow_mask,0.0,0.0,0.0,0.0,0.0
33,val,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
33,val,cloud_l1,0.0362506852146576,100.0,3.62506852146576,0.7177504096175727,0.5114990144405743
33,val,cloud_kl,0.3563822795721618,4.0,1.4255291182886471,0.28224959128765476,0.20114288453950568
33,val,cloud_adv,0.0,1.2,0.0,,0.0
33,val,feature_matching,0.0,15.0,0.0,0.0,0.0
33,val,perceptual,0.1357699338008057,15.0,2.0365490070120855,0.40322931148295865,0.2873581019995214
34,train,final_l1,0.0,0.0,0.0,0.0,0.0
34,train,grad,0.0,0.0,0.0,0.0,0.0
34,train,shadow_removal,0.0,0.0,0.0,0.0,0.0
34,train,shadow_mask,0.0,0.0,0.0,0.0,0.0
34,train,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
34,train,cloud_l1,0.040228964604255,100.0,4.0228964604255,0.7251178207872153,0.41147750468888594
34,train,cloud_kl,0.3812561641227944,4.0,1.5250246564911776,0.2748821816420033,0.15598545635341643
34,train,cloud_adv,0.5138385793484679,1.25,0.6422982241855848,,0.0656967618117701
34,train,feature_matching,0.1074832850862123,15.625,1.6794263294720673,0.3027127275531852,0.17177826030523527
34,train,perceptual,0.1271376591460602,15.0,1.907064887190903,0.34374405324700336,0.19506201782237909
34,val,final_l1,0.0,0.0,0.0,0.0,0.0
34,val,grad,0.0,0.0,0.0,0.0,0.0
34,val,shadow_removal,0.0,0.0,0.0,0.0,0.0
34,val,shadow_mask,0.0,0.0,0.0,0.0,0.0
34,val,shadow_penumbra,0.0,0.0,0.0,0.0,0.0
34,val,cloud_l1,0.0349091660146686,100.0,3.49091660146686,0.7100254232686902,0.496425923009048
