file,epoch,bucket,candidate,mae,mse,psnr,ssim,mae_improvement_vs_cloudy_pct
epoch_0001_stage1_heavy.png,1,heavy,stage1_output,0.2682284414768219,0.11352259665727615,9.449177731395327,0.06197276711463928,9.104531092546964
epoch_0001_stage1_heavy.png,1,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0001_stage1_high.png,1,high,stage1_output,0.266653448343277,0.10964380204677582,9.600160151436679,0.15641193091869354,-13.568700273500705
epoch_0001_stage1_high.png,1,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0001_stage1_medium.png,1,medium,stage1_output,0.15656627714633942,0.04839501902461052,13.151993920967467,0.5116528272628784,-22.153975148542212
epoch_0001_stage1_medium.png,1,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0002_stage1_heavy.png,2,heavy,stage1_output,0.22972886264324188,0.08546871691942215,10.681927719218026,0.07376119494438171,22.151012112793662
epoch_0002_stage1_heavy.png,2,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0002_stage1_high.png,2,high,stage1_output,0.24032369256019592,0.09169980883598328,10.376313954168936,0.1825498789548874,-2.354758877349261
epoch_0002_stage1_high.png,2,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0002_stage1_medium.png,2,medium,stage1_output,0.14358027279376984,0.04952799528837204,13.051492418416066,0.5328974723815918,-12.02221445348545
epoch_0002_stage1_medium.png,2,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0003_stage1_heavy.png,3,heavy,stage1_output,0.23367229104042053,0.08315751701593399,10.800985699028804,0.07562944293022156,20.81468934518927
epoch_0003_stage1_heavy.png,3,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0003_stage1_high.png,3,high,stage1_output,0.24404653906822205,0.09455079585313797,10.24334765141824,0.19047676026821136,-3.9403331193518487
epoch_0003_stage1_high.png,3,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0003_stage1_medium.png,3,medium,stage1_output,0.14241178333759308,0.051575325429439545,12.87557945092393,0.5388137698173523,-11.110551772397766
epoch_0003_stage1_medium.png,3,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0004_stage1_heavy.png,4,heavy,stage1_output,0.27584800124168396,0.10515277087688446,9.78179288659055,0.06671570986509323,6.522465395552832
epoch_0004_stage1_heavy.png,4,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0004_stage1_high.png,4,high,stage1_output,0.25152766704559326,0.09924467653036118,10.032927150887733,0.19427232444286346,-7.126573485821849
epoch_0004_stage1_high.png,4,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0004_stage1_medium.png,4,medium,stage1_output,0.1284797042608261,0.04762524366378784,13.221627006546308,0.5517489910125732,-0.24065774202350376
epoch_0004_stage1_medium.png,4,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0005_stage1_heavy.png,5,heavy,stage1_output,0.2301798313856125,0.08312847465276718,10.802501492602545,0.08812787383794785,21.99819082704674
epoch_0005_stage1_heavy.png,5,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0005_stage1_high.png,5,high,stage1_output,0.2519151568412781,0.10271770507097244,9.883546049856772,0.19668085873126984,-7.2916068380570564
epoch_0005_stage1_high.png,5,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0005_stage1_medium.png,5,medium,stage1_output,0.13316325843334198,0.049250755459070206,13.075870846022823,0.5493998527526855,-3.8947955961260847
epoch_0005_stage1_medium.png,5,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0006_stage1_heavy.png,6,heavy,stage1_output,0.29905983805656433,0.12064026296138763,9.185077830736821,0.0947411060333252,-1.3434073652749885
epoch_0006_stage1_heavy.png,6,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0006_stage1_high.png,6,high,stage1_output,0.2616974115371704,0.10737498104572296,9.690968778104848,0.20293425023555756,-11.457905674465303
epoch_0006_stage1_high.png,6,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0006_stage1_medium.png,6,medium,stage1_output,0.1267583966255188,0.04861365631222725,13.13241775956467,0.5557844638824463,1.102317092268527
epoch_0006_stage1_medium.png,6,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0007_stage1_heavy.png,7,heavy,stage1_output,0.2218928337097168,0.07489688694477081,11.25536393068445,0.10038337856531143,24.806433440836084
epoch_0007_stage1_heavy.png,7,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0007_stage1_high.png,7,high,stage1_output,0.24378271400928497,0.09761852771043777,10.10467810639603,0.2030145674943924,-3.8279690406976283
epoch_0007_stage1_high.png,7,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0007_stage1_medium.png,7,medium,stage1_output,0.14421187341213226,0.05846959725022316,12.330698734538185,0.5410478115081787,-12.514993151717732
epoch_0007_stage1_medium.png,7,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0008_stage1_heavy.png,8,heavy,stage1_output,0.25747913122177124,0.09524824470281601,10.211430910688568,0.11200922727584839,12.747185803900356
epoch_0008_stage1_heavy.png,8,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0008_stage1_high.png,8,high,stage1_output,0.24049948155879974,0.09566973149776459,10.192255037931716,0.2105340212583542,-2.4296280688705174
epoch_0008_stage1_high.png,8,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0008_stage1_medium.png,8,medium,stage1_output,0.12375520914793015,0.04491100460290909,13.476471319169416,0.5604581832885742,3.4454224862921
epoch_0008_stage1_medium.png,8,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0009_stage1_heavy.png,9,heavy,stage1_output,0.2797701954841614,0.10719943791627884,9.698075130338882,0.11890155076980591,5.193338316958133
epoch_0009_stage1_heavy.png,9,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0009_stage1_high.png,9,high,stage1_output,0.23748213052749634,0.09373554587364197,10.280958255322366,0.22866769134998322,-1.1445269872115653
epoch_0009_stage1_high.png,9,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0009_stage1_medium.png,9,medium,stage1_output,0.13173072040081024,0.045047011226415634,13.463338865476477,0.5579361319541931,-2.7771205870839806
epoch_0009_stage1_medium.png,9,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0010_stage1_heavy.png,10,heavy,stage1_output,0.2585962116718292,0.09231102466583252,10.347462993626946,0.1126646175980568,12.368637016320934
epoch_0010_stage1_heavy.png,10,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0010_stage1_high.png,10,high,stage1_output,0.2366044670343399,0.09261376410722733,10.333246134382577,0.22261814773082733,-0.7707268251864352
epoch_0010_stage1_high.png,10,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0010_stage1_medium.png,10,medium,stage1_output,0.12044277042150497,0.03721179440617561,14.293194622304352,0.5665110945701599,6.029807612155518
epoch_0010_stage1_medium.png,10,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0011_stage1_heavy.png,11,heavy,stage1_output,0.3147324025630951,0.1316087692975998,8.807153042253786,0.1227828860282898,-6.6544217079748025
epoch_0011_stage1_heavy.png,11,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0011_stage1_high.png,11,high,stage1_output,0.2578884959220886,0.10252688080072403,9.891623627173688,0.22725911438465118,-9.835674278082214
epoch_0011_stage1_high.png,11,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0011_stage1_medium.png,11,medium,stage1_output,0.13005109131336212,0.04423576965928078,13.542263455957002,0.5602301955223083,-1.4666636129098114
epoch_0011_stage1_medium.png,11,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0012_stage1_heavy.png,12,heavy,stage1_output,0.32923585176467896,0.13984857499599457,8.54341918750588,0.1142900362610817,-11.569254037816703
epoch_0012_stage1_heavy.png,12,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0012_stage1_high.png,12,high,stage1_output,0.2569349706172943,0.10509995371103287,9.783975016995102,0.21189366281032562,-9.429564286945046
epoch_0012_stage1_high.png,12,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0012_stage1_medium.png,12,medium,stage1_output,0.11025003343820572,0.030238227918744087,15.194437015441075,0.5746735334396362,13.982243876510259
epoch_0012_stage1_medium.png,12,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0013_stage1_heavy.png,13,heavy,stage1_output,0.24026377499103546,0.08543441444635391,10.683672873287957,0.12504951655864716,18.58101113720972
epoch_0013_stage1_heavy.png,13,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0013_stage1_high.png,13,high,stage1_output,0.2388579547405243,0.09639491140842438,10.159457566704049,0.21988309919834137,-1.7304956617184375
epoch_0013_stage1_high.png,13,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0013_stage1_medium.png,13,medium,stage1_output,0.13765713572502136,0.05119776353240013,12.907489440527701,0.553991973400116,-7.400946377851024
epoch_0013_stage1_medium.png,13,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0014_stage1_heavy.png,14,heavy,stage1_output,0.26417869329452515,0.09548892825841904,10.200468922671584,0.1269611269235611,10.476882801263049
epoch_0014_stage1_heavy.png,14,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0014_stage1_high.png,14,high,stage1_output,0.24870945513248444,0.10004547983407974,9.998026218220778,0.221632719039917,-5.926286498889528
epoch_0014_stage1_high.png,14,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0014_stage1_medium.png,14,medium,stage1_output,0.13083967566490173,0.04775889590382576,13.209456293571122,0.5589160919189453,-2.0819219880608184
epoch_0014_stage1_medium.png,14,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0015_stage1_heavy.png,15,heavy,stage1_output,0.28950679302215576,0.1124974861741066,9.48857141406206,0.1277054399251938,1.893864950500729
epoch_0015_stage1_heavy.png,15,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0015_stage1_high.png,15,high,stage1_output,0.25088173151016235,0.10222315043210983,9.904508269475876,0.2209547907114029,-6.851467127081203
epoch_0015_stage1_high.png,15,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0015_stage1_medium.png,15,medium,stage1_output,0.12500108778476715,0.038505613803863525,14.144759774193256,0.5672675967216492,2.4733802891078422
epoch_0015_stage1_medium.png,15,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0016_stage1_heavy.png,16,heavy,stage1_output,0.22631579637527466,0.07556802779436111,11.216618334488198,0.12039809674024582,23.307609292164365
epoch_0016_stage1_heavy.png,16,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0016_stage1_high.png,16,high,stage1_output,0.24294918775558472,0.09818501025438309,10.0795487619435,0.21277599036693573,-3.472967093920948
epoch_0016_stage1_high.png,16,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0016_stage1_medium.png,16,medium,stage1_output,0.1147240623831749,0.03406139463186264,14.677375291143097,0.5757704377174377,10.491578897315527
epoch_0016_stage1_medium.png,16,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0017_stage1_heavy.png,17,heavy,stage1_output,0.23320768773555756,0.07887279242277145,11.030727112960758,0.1256052702665329,20.972131020721363
epoch_0017_stage1_heavy.png,17,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0017_stage1_high.png,17,high,stage1_output,0.24460674822330475,0.09713351726531982,10.126308189399019,0.22492311894893646,-4.17892829229765
epoch_0017_stage1_high.png,17,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0017_stage1_medium.png,17,medium,stage1_output,0.11777463555335999,0.03195952996611595,14.953996591425753,0.5744801163673401,8.111502893647764
epoch_0017_stage1_medium.png,17,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0018_stage1_heavy.png,18,heavy,stage1_output,0.246409073472023,0.08598914742469788,10.65556478258294,0.12656663358211517,16.498533291347538
epoch_0018_stage1_heavy.png,18,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0018_stage1_high.png,18,high,stage1_output,0.23708891868591309,0.09370014071464539,10.282597448342287,0.22858817875385284,-0.97705659424192
epoch_0018_stage1_high.png,18,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0018_stage1_medium.png,18,medium,stage1_output,0.12122995406389236,0.03369144722819328,14.724804777719243,0.5724074840545654,5.415642078924811
epoch_0018_stage1_medium.png,18,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0019_stage1_heavy.png,19,heavy,stage1_output,0.24960558116436005,0.09017474949359894,10.44915133629746,0.13508494198322296,15.415322040663066
epoch_0019_stage1_heavy.png,19,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0019_stage1_high.png,19,high,stage1_output,0.23217913508415222,0.09100683033466339,10.409259185966341,0.23545821011066437,1.1140385921901095
epoch_0019_stage1_high.png,19,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0019_stage1_medium.png,19,medium,stage1_output,0.12650078535079956,0.04228736832737923,13.737893624741789,0.5656487941741943,1.303306997780717
epoch_0019_stage1_medium.png,19,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0020_stage1_heavy.png,20,heavy,stage1_output,0.24441437423229218,0.08558591455221176,10.675977733009534,0.13156843185424805,17.174483692902335
epoch_0020_stage1_heavy.png,20,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0020_stage1_high.png,20,high,stage1_output,0.25086480379104614,0.10128965973854065,9.944350436698858,0.2250249981880188,-6.844257548241824
epoch_0020_stage1_high.png,20,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0020_stage1_medium.png,20,medium,stage1_output,0.11462453007698059,0.031246555969119072,15.051979784767727,0.5771195888519287,10.56923461653514
epoch_0020_stage1_medium.png,20,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0021_stage1_heavy.png,21,heavy,stage1_output,0.25445356965065,0.09052249044179916,10.432434047616677,0.1309250444173813,13.772467970852057
epoch_0021_stage1_heavy.png,21,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0021_stage1_high.png,21,high,stage1_output,0.25085046887397766,0.10146166384220123,9.936980398220346,0.22475509345531464,-6.838152253485238
epoch_0021_stage1_high.png,21,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0021_stage1_medium.png,21,medium,stage1_output,0.11527992784976959,0.03342185541987419,14.759697269702558,0.5767669081687927,10.057889231635635
epoch_0021_stage1_medium.png,21,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0022_stage1_heavy.png,22,heavy,stage1_output,0.2354341298341751,0.08162415772676468,10.88181334209936,0.12492542713880539,20.21764914163762
epoch_0022_stage1_heavy.png,22,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0022_stage1_high.png,22,high,stage1_output,0.22211366891860962,0.08401155471801758,10.756609049044258,0.23163177073001862,5.400958252032534
epoch_0022_stage1_high.png,22,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0022_stage1_medium.png,22,medium,stage1_output,0.10399460792541504,0.02279544062912464,16.42151998617303,0.5825826525688171,18.862765445780102
epoch_0022_stage1_medium.png,22,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0023_stage1_heavy.png,23,heavy,stage1_output,0.2668221592903137,0.09710428863763809,10.127616150898032,0.1359563022851944,9.581082639635248
epoch_0023_stage1_heavy.png,23,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0023_stage1_high.png,23,high,stage1_output,0.24060402810573578,0.09569361805915833,10.191169599907493,0.22815358638763428,-2.474154833955974
epoch_0023_stage1_high.png,23,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0023_stage1_medium.png,23,medium,stage1_output,0.13677425682544708,0.05220399796962738,12.822961201429594,0.5516707897186279,-6.712118814703653
epoch_0023_stage1_medium.png,23,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0024_stage1_heavy.png,24,heavy,stage1_output,0.2964145839214325,0.1171962097287178,9.31086446436261,0.12479715794324875,-0.44700125088847825
epoch_0024_stage1_heavy.png,24,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0024_stage1_high.png,24,high,stage1_output,0.2400214970111847,0.09249348193407059,10.338887766173704,0.23682399094104767,-2.2260526635617666
epoch_0024_stage1_high.png,24,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0024_stage1_medium.png,24,medium,stage1_output,0.0955147072672844,0.01858280971646309,17.308886692783172,0.5873144268989563,25.47883624426505
epoch_0024_stage1_medium.png,24,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
epoch_0025_stage1_heavy.png,25,heavy,stage1_output,0.26488134264945984,0.09487860649824142,10.228316606564668,0.12951819598674774,10.238773664727551
epoch_0025_stage1_heavy.png,25,heavy,cloudy_s2,0.2950955033302307,0.1292724311351776,8.884941748377155,0.11364012956619263,0.0
epoch_0025_stage1_high.png,25,high,stage1_output,0.23877932131290436,0.0931440070271492,10.308451841390823,0.2355775237083435,-1.697005391000656
epoch_0025_stage1_high.png,25,high,cloudy_s2,0.23479484021663666,0.0937790498137474,10.278940909850334,0.31161338090896606,0.0
epoch_0025_stage1_medium.png,25,medium,stage1_output,0.11222506314516068,0.028536109253764153,15.446052554523142,0.5800785422325134,12.441313516931551
epoch_0025_stage1_medium.png,25,medium,cloudy_s2,0.12817125022411346,0.0346493236720562,14.603052523802752,0.5712478756904602,0.0
