epoch,split,total,recon_total,gan_total,pixel_total,perceptual_total,cloud_l1,cloud_l1_missing,cloud_l1_known,cloud_kl,cloud_adv,feature_matching,perceptual,disc_total,disc_real_loss,disc_fake_loss,disc_real_gp,disc_real_logit,disc_fake_logit,w_cloud_l1,w_cloud_l1_missing,w_cloud_l1_known,w_cloud_kl,w_cloud_adv,w_feature_matching,w_perceptual
57,val,0.19494839378801937,0.19494839378801937,0.0,0.19494839378801937,0.0,0.0,0.0,0.019494839226271408,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,0.0
58,train,18.239818857350482,0.16524187768510448,18.07457700453767,0.16524187768510448,0.0,0.0,0.0,0.016524187854166494,0.0,0.4136295516146432,0.13938281456341778,0.0,1.2129461546556666,0.3851741633694106,0.8143144956695925,0.013457495405193452,0.8339219148689454,0.7525190682996303,0.0,0.0,10.0,0.0,10.0,100.0,0.0
58,val,0.16505658106920731,0.16505658106920731,0.0,0.16505658106920731,0.0,0.0,0.0,0.016505658069614914,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,0.0
59,train,17.03456644235401,0.16465405961327734,16.869912339459866,0.16465405961327734,0.0,0.0,0.0,0.01646540605905252,0.0,0.4118799101732193,0.12751113179614,0.0,1.2094905394206352,0.3831442359390609,0.8138296173526607,0.012516692431361645,0.8419134635307374,0.7558255572247943,0.0,0.0,10.0,0.0,10.0,100.0,0.0
59,val,0.1634923292916607,0.1634923292916607,0.0,0.1634923292916607,0.0,0.0,0.0,0.016349232712937836,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,0.0
60,train,23.568378500982163,7.013269252733353,16.555109220360396,0.1587324782046105,6.854536775602114,0.0,0.0,0.01587324785761516,0.0,0.4134657735671472,0.12420451474683615,0.22848455906939616,1.1995410792051104,0.380709983476805,0.8056230238818247,0.01320807210814823,0.8551379375228094,0.7599649658990563,0.0,0.0,10.0,0.0,10.0,100.0,30.0
60,val,7.085377980362285,7.085377980362285,0.0,0.16898365202359855,6.916394293308258,0.0,0.0,0.016898365012655795,0.0,0.0,0.0,0.2305464775047519,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
61,train,23.340559031985222,6.736703094539292,16.603855919400488,0.16213920442205895,6.574563897530967,0.0,0.0,0.016213920523589817,0.0,0.4158247204822138,0.12445608722345067,0.2191521297251686,1.2056315978732677,0.38181725404131306,0.8108812887734229,0.012933057212215259,0.8548977802242708,0.7532975979217695,0.0,0.0,10.0,0.0,10.0,100.0,30.0
61,val,7.116693171587857,7.116693171587857,0.0,0.1827640080750412,6.93392915617336,0.0,0.0,0.01827640069347002,0.0,0.0,0.0,0.23113097182729028,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
62,train,22.94911090387117,6.591027698385606,16.35808323829546,0.15480693383142352,6.4362207749568,0.0,0.0,0.015480693389390331,0.0,0.4165638321583424,0.1219244493393723,0.21454069271273568,1.2029880670779343,0.38365897409822963,0.8060755705067871,0.013253523512378147,0.8481844669088311,0.7569019930488473,0.0,0.0,10.0,0.0,10.0,100.0,30.0
62,val,6.977795860984108,6.977795860984108,0.0,0.15820925671141595,6.819586634635925,0.0,0.0,0.01582092562867646,0.0,0.0,0.0,0.22731955620375546,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
63,train,21.633572613427397,6.515619946182321,15.117952721928237,0.15371947920424095,6.361900455361113,0.0,0.0,0.015371947987109247,0.0,0.41073697135535947,0.11010582990722236,0.21206334863849188,1.2014469057321548,0.3815150877819696,0.808482403875491,0.011449411393403837,0.8497428123010408,0.7700330185780832,0.0,0.0,10.0,0.0,10.0,100.0,30.0
63,val,6.874756775119088,6.874756775119088,0.0,0.1697157225994901,6.70504107800397,0.0,0.0,0.016971572253334507,0.0,0.0,0.0,0.2235013691877777,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
64,train,21.825274556054982,6.49184682227056,15.333427681835419,0.15302004196431163,6.338826779925495,0.0,0.0,0.015302004232196834,0.0,0.41051578511475423,0.11228269815376592,0.2112942261262498,1.2012928472746403,0.3791677344829664,0.8105216776148989,0.011603439243301032,0.855528990883346,0.7708738600032046,0.0,0.0,10.0,0.0,10.0,100.0,30.0
64,val,6.915114429864016,6.915114429864016,0.0,0.16661334467459132,6.748501121997833,0.0,0.0,0.016661334471956998,0.0,0.0,0.0,0.22495003688064488,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
65,train,21.418465080611202,6.460718636119037,14.95774645980345,0.15672687028210028,6.3039917617762855,0.0,0.0,0.015672687065297387,0.0,0.41264863411357644,0.10831260147991531,0.21013305845473884,1.201565385001515,0.38462372917100923,0.8061133882184641,0.010828265383596096,0.8460990867210091,0.7728894963997219,0.0,0.0,10.0,0.0,10.0,100.0,30.0
65,val,6.814107623967257,6.814107623967257,0.0,0.15132535784505308,6.662782251834869,0.0,0.0,0.01513253566174006,0.0,0.0,0.0,0.22209274328567766,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
66,train,20.848283682394467,6.405821805153418,14.442461848258972,0.15008631807008604,6.255735496862219,0.0,0.0,0.015008631810105894,0.0,0.4087342039912666,0.10355119818155098,0.20852451639916372,1.1983332985311472,0.3793021137014442,0.8077350525407616,0.011296132818684666,0.8605651727646862,0.7790418583728852,0.0,0.0,10.0,0.0,10.0,100.0,30.0
66,val,6.936109797521071,6.936109797521071,0.0,0.1734402279517698,6.7626695958050815,0.0,0.0,0.017344022735911,0.0,0.0,0.0,0.22542231834747575,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
67,train,20.317099946354507,6.383512552178234,13.933587384880136,0.15148231012686883,6.232030225456308,0.0,0.0,0.015148231007506934,0.0,0.41149350416359554,0.09818652353181136,0.20773434092145449,1.2007537469131138,0.3836571065999499,0.8061994055815793,0.010897238814131006,0.8424955256488345,0.7677066617329186,0.0,0.0,10.0,0.0,10.0,100.0,30.0
67,val,6.815528528256849,6.815528528256849,0.0,0.15532542548713868,6.6602030992507935,0.0,0.0,0.015532542442749465,0.0,0.0,0.0,0.222006770697507,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
68,train,20.366165041923523,6.3742108492676275,13.991954198124212,0.15182290519571925,6.222387955823076,0.0,0.0,0.015182290564162119,0.0,0.4133441760247454,0.09858512469575903,0.20741293230734834,1.1948953383012648,0.3818334059089149,0.8024088892094586,0.010653039365750523,0.8607995138255828,0.7689948496195155,0.0,0.0,10.0,0.0,10.0,100.0,30.0
68,val,6.705477449026975,6.705477449026975,0.0,0.1543004293714396,6.551177008585497,0.0,0.0,0.015430042773501058,0.0,0.0,0.0,0.21837256611748176,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
69,train,20.429696915346547,6.348599177434904,14.081097757597583,0.15110898643802562,6.197490191787755,0.0,0.0,0.015110898688479611,0.0,0.41161144476964934,0.09964983298767939,0.20658300632457122,1.1991930981294825,0.3823041109658709,0.8066181195985287,0.010270867552266482,0.8574236537064981,0.7724012834353184,0.0,0.0,10.0,0.0,10.0,100.0,30.0
69,val,6.894654707475142,6.894654707475142,0.0,0.16724933118728752,6.727405423467809,0.0,0.0,0.016724933076395908,0.0,0.0,0.0,0.22424684769727968,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
70,train,20.10846057506876,6.322172619334054,13.78628797323332,0.14762548270844641,6.174547125986956,0.0,0.0,0.014762548263381779,0.0,0.40967011626023764,0.09689586791594368,0.2058182374463169,1.2025659298951472,0.3812740211708283,0.8113987314591714,0.009893175413716721,0.851825085460046,0.7736887758888236,0.0,0.0,10.0,0.0,10.0,100.0,30.0
70,val,6.662310383536599,6.662310383536599,0.0,0.15950206491503527,6.502808359536258,0.0,0.0,0.0159502064489061,0.0,0.0,0.0,0.21676027910275894,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
71,train,20.305589254842985,6.311512127381946,13.994077142772325,0.1466241225011758,6.164888005737865,0.0,0.0,0.014662412310634854,0.0,0.41384402300239703,0.09855636929102037,0.20549626674058788,1.1942214327394416,0.37954753982501294,0.8027707952835145,0.011903098719237252,0.8730084309610752,0.769950364434391,0.0,0.0,10.0,0.0,10.0,100.0,30.0
71,val,6.696855745532296,6.696855745532296,0.0,0.16446088989455762,6.532394848086617,0.0,0.0,0.01644608887264357,0.0,0.0,0.0,0.21774649366059087,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
72,train,19.658406467612732,6.306684584792601,13.351721898131414,0.14713188165643695,6.159552707584626,0.0,0.0,0.014713188251646863,0.0,0.4123503877140513,0.0922821801659916,0.20531842384248153,1.2010608415264603,0.38320462388593124,0.8083303286394942,0.009525887994950107,0.845544232482757,0.7646482166483861,0.0,0.0,10.0,0.0,10.0,100.0,30.0
72,val,6.620323116129095,6.620323116129095,0.0,0.15989998925413768,6.460423111915588,0.0,0.0,0.01598999877222179,0.0,0.0,0.0,0.2153474370186979,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
73,train,19.352396297892298,6.253254156047051,13.09914213856426,0.1451366094502817,6.108117542135606,0.0,0.0,0.01451366097031379,0.0,0.4106183860690222,0.08992958265365264,0.20360391839928582,1.2006139603503254,0.3819985289912705,0.8090246147518858,0.009590817531549431,0.8517207335851608,0.7736838388880458,0.0,0.0,10.0,0.0,10.0,100.0,30.0
73,val,6.721342184326866,6.721342184326866,0.0,0.16727828055842442,6.554063932462172,0.0,0.0,0.01672782789484534,0.0,0.0,0.0,0.218468797985803,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
74,train,19.15963013019037,6.259908781685961,12.899721338114608,0.14687053953861356,6.113038238035429,0.0,0.0,0.01468705400128191,0.0,0.41092616029152085,0.08790459728440903,0.20376794134189777,1.2020867889353988,0.38236410844079943,0.8100248821284792,0.009697798715366067,0.8492370118651915,0.7727911568699627,0.0,0.0,10.0,0.0,10.0,100.0,30.0
74,val,6.643099475990642,6.643099475990642,0.0,0.15006165563615717,6.49303779818795,0.0,0.0,0.015006165426298552,0.0,0.0,0.0,0.2164345932277766,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
75,train,19.00170711202359,6.253456144704732,12.748250968959354,0.14752255561238223,6.105933588579161,0.0,0.0,0.014752255613304708,0.0,0.40785796786530304,0.08669671295381604,0.20353111961360917,1.2045955592339193,0.38292033796053415,0.812916781172293,0.00875844283898814,0.8447442620035706,0.7808111484991301,0.0,0.0,10.0,0.0,10.0,100.0,30.0
75,val,6.663846882906827,6.663846882906827,0.0,0.17668575969186018,6.487161127003756,0.0,0.0,0.017668575861369554,0.0,0.0,0.0,0.21623870408670468,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
76,train,19.03504914428116,6.223097053142863,12.81195203098682,0.1458963218546652,6.077200733740395,0.0,0.0,0.014589632248800726,0.0,0.41003190517562244,0.08711632972779693,0.20257335779932115,1.20002712733155,0.3816806183222237,0.8090795542395443,0.009266956613736586,0.8535591417906481,0.7796454094692108,0.0,0.0,10.0,0.0,10.0,100.0,30.0
76,val,6.62663043087179,6.62663043087179,0.0,0.16557418528563259,6.461056270382621,0.0,0.0,0.016557418658604463,0.0,0.0,0.0,0.2153685423122211,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
77,train,18.83702724570528,6.211701114243324,12.625326128180967,0.14460723880793763,6.067093870508561,0.0,0.0,0.014460723936464852,0.0,0.40839070966894475,0.08541419029816849,0.20223646248699328,1.202537707095846,0.38349099378656903,0.8101255696847898,0.008921143331846923,0.8399290080190799,0.7785144456482809,0.0,0.0,10.0,0.0,10.0,100.0,30.0
77,val,6.609879287806424,6.609879287806424,0.0,0.1544397872692736,6.455439497124065,0.0,0.0,0.015443978620169219,0.0,0.0,0.0,0.2151813158257441,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
78,train,18.939146776811793,6.181727819486496,12.75741893435837,0.14113225076996952,6.040595561539361,0.0,0.0,0.01411322515723274,0.0,0.41147170038124836,0.08642701918810367,0.2013531852376844,1.1985730377085713,0.3828871606960209,0.8065724160966523,0.009113461871251225,0.8479524291710022,0.772098020881141,0.0,0.0,10.0,0.0,10.0,100.0,30.0
78,val,6.723741314627907,6.723741314627907,0.0,0.16454744815498337,6.55919383872639,0.0,0.0,0.01645474489189589,0.0,0.0,0.0,0.2186397947371006,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
79,train,18.997453007129355,6.202672673474758,12.794780374666967,0.14681910808278206,6.055853577381974,0.0,0.0,0.014681910862854407,0.0,0.4112695290818127,0.0868208508622414,0.2018617858785555,1.200139485504649,0.3803778372431567,0.8100770035878234,0.00968464340645085,0.853071507442435,0.7696640987051736,0.0,0.0,10.0,0.0,10.0,100.0,30.0
79,val,6.555407096039165,6.555407096039165,0.0,0.15893437788525427,6.396472735838457,0.0,0.0,0.015893437625808558,0.0,0.0,0.0,0.21321575783870436,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
80,train,18.86905987765811,6.199124068842021,12.669935838891826,0.1461751686095115,6.052948899225357,0.0,0.0,0.01461751690518096,0.0,0.41051533018503716,0.08564782525207676,0.2017649634818145,1.2050038228888031,0.3852235387087962,0.8111848854417101,0.008595400780905038,0.8348451005209476,0.7696751296656941,0.0,0.0,10.0,0.0,10.0,100.0,30.0
80,val,6.518394481052052,6.518394481052052,0.0,0.15580432075975378,6.36259016123685,0.0,0.0,0.015580432050311092,0.0,0.0,0.0,0.212086338380521,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
81,train,18.5152040599683,6.173490274936781,12.341713791593499,0.14260581828153973,6.030884474242499,0.0,0.0,0.014260581889859434,0.0,0.40895413132298974,0.08252172494614753,0.20102948228905507,1.2029099934691683,0.38451532746126893,0.8098434300734363,0.008551234108665018,0.8339861712051094,0.7761263861705404,0.0,0.0,10.0,0.0,10.0,100.0,30.0
81,val,6.536860888654536,6.536860888654536,0.0,0.15432347396430982,6.382537451657382,0.0,0.0,0.015432347497897519,0.0,0.0,0.0,0.21275124698877335,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
82,train,18.461758204556386,6.159496925292759,12.3022612562967,0.14007397037941466,6.019422954375591,0.0,0.0,0.014007397094947593,0.0,0.4071625053814245,0.08230636214598193,0.20064743133176358,1.199589940249373,0.38078443514644555,0.8103057888396289,0.008499717445341323,0.8498613388029808,0.7856775869470124,0.0,0.0,10.0,0.0,10.0,100.0,30.0
82,val,6.62201638655229,6.62201638655229,0.0,0.1602683965095573,6.46174803647128,0.0,0.0,0.01602683958348776,0.0,0.0,0.0,0.21539160202849994,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
83,train,18.437370315604255,6.140922112749257,12.29644818699688,0.14241686056650013,5.998505252216934,0.0,0.0,0.014241686099371232,0.0,0.4104637105462201,0.08191811067368322,0.19995017479592508,1.1990978911929173,0.38278740740150485,0.8076378785142111,0.008672605586396273,0.8481040546380052,0.7800043195896192,0.0,0.0,10.0,0.0,10.0,100.0,30.0
83,val,6.752418138764122,6.752418138764122,0.0,0.16923520910363135,6.583182936364954,0.0,0.0,0.01692352082781409,0.0,0.0,0.0,0.21943942999297922,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
84,train,18.524299975928912,6.155261181910103,12.369038751365942,0.14678160470073034,6.008479567842746,0.0,0.0,0.014678160543820538,0.0,0.41065989571426986,0.08262439790275802,0.20028265189687047,1.1986738424235528,0.3840435566636947,0.8059958680917364,0.00863441863682531,0.8412771573580733,0.7793272121920498,0.0,0.0,10.0,0.0,10.0,100.0,30.0
84,val,6.599376851862127,6.599376851862127,0.0,0.15067744851694442,6.448699409311468,0.0,0.0,0.01506774485791208,0.0,0.0,0.0,0.2149566471238028,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
85,train,18.500440897197898,6.1212239604477485,12.379216950967772,0.13932634361831625,5.981897612777325,0.0,0.0,0.01393263440335131,0.0,0.407059641777102,0.08308620501839377,0.19939658707093208,1.1997431698468848,0.38256769012147135,0.808704461936557,0.00847101461093172,0.8384878803557212,0.786169245907473,0.0,0.0,10.0,0.0,10.0,100.0,30.0
85,val,6.448969629677859,6.448969629677859,0.0,0.15061858636115424,6.298351033167406,0.0,0.0,0.015061858725940428,0.0,0.0,0.0,0.20994503508237275,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
86,train,18.378135388050605,6.104908600859686,12.273226771879633,0.14139562375990913,5.963512977328869,0.0,0.0,0.014139562408405639,0.0,0.4085743518187365,0.08187483289116702,0.19878376622197277,1.1959132286933585,0.38266613884666645,0.8041576564038565,0.009089435287324045,0.8487581882728349,0.7922145754372308,0.0,0.0,10.0,0.0,10.0,100.0,30.0
86,val,6.589840309186415,6.589840309186415,0.0,0.15816901775013487,6.431671310554851,0.0,0.0,0.015816901714556894,0.0,0.0,0.0,0.21438904496079142,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
87,train,17.731267996884267,6.084997468311852,11.646270533220484,0.13949048841572922,5.945506969449717,0.0,0.0,0.013949048885762682,0.0,0.4066960667388155,0.07579309850025477,0.1981835659815494,1.2019111869532033,0.38646114231386314,0.8077199945072515,0.007730050769702899,0.8214605617413827,0.7818117493062938,0.0,0.0,10.0,0.0,10.0,100.0,30.0
87,val,6.485817741263997,6.485817741263997,0.0,0.16113165750655092,6.3246860612522475,0.0,0.0,0.01611316575806334,0.0,0.0,0.0,0.21082286976955153,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
88,train,18.14883115422835,6.092203335477672,12.056627818203847,0.1388059619722307,5.9533973598698955,0.0,0.0,0.013880596291970722,0.0,0.40814431442306676,0.0797518467628867,0.19844657881612623,1.1987254890280032,0.3842532735557184,0.8058490766844618,0.008623138193464027,0.8396987207575676,0.7900211973064536,0.0,0.0,10.0,0.0,10.0,100.0,30.0
88,val,6.65275327725844,6.65275327725844,0.0,0.1732450190095485,6.47950830784711,0.0,0.0,0.017324501984562216,0.0,0.0,0.0,0.21598360992290758,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
89,train,18.20822185332622,6.103800195072769,12.104421665909094,0.1413461385671789,5.962454062536223,0.0,0.0,0.014134613892283278,0.0,0.40786220635706133,0.08025799581456348,0.19874846870335963,1.1977401054507002,0.3851146369557315,0.8036483019043547,0.008977167963567232,0.8351097354374895,0.7901185015472797,0.0,0.0,10.0,0.0,10.0,100.0,30.0
89,val,6.499744545329701,6.499744545329701,0.0,0.16250685455584477,6.337237666953694,0.0,0.0,0.01625068530980074,0.0,0.0,0.0,0.21124125441366975,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
90,train,17.725349332214495,6.059679128708096,11.665670208974715,0.14034424842508306,5.9193348829899355,0.0,0.0,0.014034424889668525,0.0,0.4052846252644828,0.0761282398331261,0.1973111626581041,1.201237805392764,0.38661063435154225,0.8063143800704851,0.00831279209296971,0.8214507346306372,0.7901498400563494,0.0,0.0,10.0,0.0,10.0,100.0,30.0
90,val,6.53666248104789,6.53666248104789,0.0,0.16628594852624123,6.370376538146626,0.0,0.0,0.016628594736671817,0.0,0.0,0.0,0.2123458840968934,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
91,train,17.79446995148965,6.043049905825098,11.751420048398709,0.13787153841385089,5.905178359342278,0.0,0.0,0.01378715391430487,0.0,0.4065331956798877,0.07686088100468758,0.19683927861512254,1.1980672299588493,0.3847451588702858,0.8049358368056629,0.008386233492557882,0.8375147828541765,0.7991983890533447,0.0,0.0,10.0,0.0,10.0,100.0,30.0
91,val,6.777792367068204,6.777792367068204,0.0,0.2084056619258428,6.569386704401537,0.0,0.0,0.020840566015976947,0.0,0.0,0.0,0.2189795571294698,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
92,train,18.00089227168932,6.050669272011573,11.950222985460124,0.14256888480884783,5.908100379169534,0.0,0.0,0.01425688849302028,0.0,0.40732797713728125,0.07876943194931117,0.19693667933754966,1.1949912521543853,0.38519921570742893,0.8017194517161867,0.00807258516652595,0.8346104890518232,0.7940007511765586,0.0,0.0,10.0,0.0,10.0,100.0,30.0
92,val,6.697089937600222,6.697089937600222,0.0,0.18250221537891775,6.514587716622786,0.0,0.0,0.018250221500982825,0.0,0.0,0.0,0.21715292300690303,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
93,train,17.591516903781017,6.03726868618519,11.554248163459498,0.13940169526971108,5.8978669922286215,0.0,0.0,0.013940169593689636,0.0,0.40672232695949184,0.07487024886345645,0.19659556656939173,1.1989404993866561,0.38656087407688483,0.8053126024817108,0.007067024937954757,0.8271865295160801,0.7927648262419832,0.0,0.0,10.0,0.0,10.0,100.0,30.0
93,val,6.651091478087685,6.651091478087685,0.0,0.15156222419516946,6.499529220841148,0.0,0.0,0.01515622231884415,0.0,0.0,0.0,0.21665097366679797,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
94,train,17.40721293764377,6.022592101622065,11.384620829459724,0.13631182768352226,5.88628025667383,0.0,0.0,0.013631182807989509,0.0,0.4056948178678478,0.07327672658453978,0.196209341851533,1.198410780878242,0.3862693700768532,0.8052795627111689,0.006861845022035387,0.8280083937655895,0.7954480813457332,0.0,0.0,10.0,0.0,10.0,100.0,30.0
94,val,6.579295147549022,6.579295147549022,0.0,0.15429804536556316,6.4249970804561265,0.0,0.0,0.0154298043489689,0.0,0.0,0.0,0.21416656876152212,,,,,,,0.0,0.0,10.0,0.0,10.0,100.0,30.0
